budget_year,ministry,department_or_org,strength_actual_1mar,strength_actual_year,strength_est_re_1mar,strength_est_re_year,strength_est_be_1mar,strength_est_be_year,pay_actuals_cr,allowances_actuals_cr,travel_actuals_cr,pay_re_cr,allowances_re_cr,travel_re_cr,pay_be_cr,allowances_be_cr,travel_be_cr
2019-20,"The President, Parliament, Union Public Service Commission and the Secretariat of the Vice President",Secretariat of the Vice-President,60,2018,62,2019,62,2020,3.18,3.18,0.18,3.85,2.26,0.36,4.05,2.52,0.41
2019-20,"The President, Parliament, Union Public Service Commission and the Secretariat of the Vice President",Union Public Service Commission,1279,2018,1826,2019,1826,2020,79.08,26.89,0.47,80.72,29.28,0.85,83.84,31.66,0.80
2019-20,Ministry of Railways,Ministry of Railways,1270714,2018,1270714,2019,1369713,2020,55040.60,21247.48,1936.47,55309.86,25951.55,2075.51,58932.86,31494.02,2190.56
2019-20,Ministry of Road Transport and Highways,Ministry of Road Transport and Highways,911,2018,1160,2019,1159,2020,65.76,16.44,5.62,75.20,18.80,8.00,84.80,21.20,10.50
2019-20,Ministry of Rural Development,Department of Rural Development,429,2018,572,2019,572,2020,36.77,0.52,0.64,40.50,0.74,0.87,42.00,0.74,0.99
2019-20,Ministry of Rural Development,Department of Land Resources,74,2018,122,2019,122,2020,7.94,1.65,0.19,8.80,2.38,0.35,9.24,2.86,0.42
2019-20,Ministry of Science and Technology,Department of Science and Technology,4693,2018,12429,2019,12436,2020,274.65,95.65,14.13,290.15,101.13,14.26,284.26,99.04,14.98
2019-20,Ministry of Science and Technology,Department of Biotechnology,172,2018,247,2019,244,2020,18.65,4.96,2.22,19.94,8.46,3.00,20.94,9.07,2.70
2019-20,Ministry of Science and Technology,Department of Scientific and Industrial Research,78,2018,77,2019,121,2020,6.50,2.78,0.31,6.88,2.94,0.35,7.22,3.09,0.35
2019-20,Ministry of Shipping,Ministry of Shipping 2017-2018 2018-2019 2019-2020,1771,2018,2178,2019,2185,2020,115.80,21.63,10.04,127.64,34.41,13.33,135.67,41.09,15.85
2019-20,Ministry of Skill Development and Entrepreneurship,Ministry of Skill Development and Entrepreneurship,863,2018,992,2019,1050,2020,17.36,1.82,4.98,109.00,2.33,8.62,108.67,2.59,9.82
2019-20,Ministry of Social Justice and Empowerment,Department of Social Justice and Empowerment,512,2018,622,2019,624,2020,32.81,10.94,3.12,36.37,12.13,3.70,42.00,14.00,4.65
2019-20,Ministry of Social Justice and Empowerment,Department of Empowerment of Persons with Disabilities,105,2018,143,2019,143,2020,7.00,3.35,0.92,7.50,3.60,1.41,7.55,4.11,2.74
2019-20,Deparment of Space,Department of Space,15614,2018,18534,2019,18534,2020,1287.78,840.99,66.23,1347.84,966.19,84.37,1384.80,1084.09,100.36
2019-20,Ministry of Statistics and Programme Implementation,Ministry of Statistics and Programme Implementation,4509,2018,6319,2019,6319,2020,257.69,110.44,18.54,270.18,115.79,18.88,285.35,122.29,26.12
2019-20,Ministry of Steel,Ministry of Steel,226,2018,291,2019,291,2020,15.09,5.64,1.84,20.89,2.25,2.56,21.99,2.31,2.35
2019-20,Ministry of Textiles,Ministry of Textiles,4289,2018,4290,2019,4295,2020,196.14,4075.61,9.84,174.71,6924.96,10.17,192.18,7963.70,11.18
2019-20,Ministry of Tourism,Ministry of Tourism,489,2018,579,2019,579,2020,30.40,7.64,1.55,35.38,8.84,1.77,35.51,9.17,1.78
2019-20,Ministry of Tribal Affairs,Ministry of Tribal Affairs,220,2018,297,2019,297,2020,15.04,5.36,1.62,17.54,6.96,2.42,20.38,8.35,3.15
2019-20,Ministry of Women and Child Development,Ministry of Women and Child Development 2017-2018 2018-2019 2019-2020,448,2018,719,2019,719,2020,30.96,6.78,1.17,31.65,11.82,1.30,44.02,12.37,1.93
2019-20,Ministry of Youth Affairs and Sports,Ministry of Youth Affairs and Sports,301,2018,294,2019,290,2020,22.87,6.81,2.24,21.98,6.62,2.22,25.61,6.86,2.82
2019-20,GRAND TOTAL,GRAND TOTAL,3238397,2018,3491316,2019,3619596,2020,134541.67,59120.29,5185.89,148051.10,70142.12,6161.79,135803.38,98824.31,6783.24
2020-21,Ministry of Agriculture and Farmers'' Welfare,"Department of Agriculture, Cooperation and Farmers'' Welfare",3925,2019,5683,2020,5691,2021,198.97,132.65,22.35,193.89,140.41,22.08,190.39,166.91,26.46
2020-21,Ministry of Agriculture and Farmers'' Welfare,Department of Agricultural Research and Education,39,2019,41,2020,48,2021,5.45,0.58,0.63,5.00,1.18,0.60,5.40,1.15,1.00
2020-21,Department of Atomic Energy,Atomic Energy,35108,2019,38010,2020,37413,2021,2428.10,1601.40,50.99,2422.45,2187.12,56.67,2701.29,2184.85,58.17
2020-21,"Ministry of Ayurveda, Yoga and Naturopathy, Unani, Siddha and Homoeopathy (AYUSH)","Ministry of Ayurveda, Yoga and Naturopathy, Unani, Siddha and Homoeopathy (AYUSH)",225,2019,341,2020,341,2021,12.08,8.06,2.38,13.42,8.95,2.93,14.70,9.80,4.93
2020-21,Ministry of Chemicals and Fertilisers,Department of Chemicals and Petrochemicals,187,2019,188,2020,181,2021,9.55,2.60,1.00,11.00,2.80,1.20,11.70,3.00,1.30
2020-21,Ministry of Chemicals and Fertilisers,Department of Fertilisers,239,2019,299,2020,299,2021,22.29,8.97,0.56,24.12,12.26,0.65,25.32,12.72,0.90
2020-21,Ministry of Chemicals and Fertilisers,Department of Pharmaceuticals,111,2019,132,2020,163,2021,10.80,4.43,2.65,10.90,5.72,2.95,11.93,5.43,2.66
2020-21,Ministry of Civil Aviation,Ministry of Civil Aviation,1246,2019,2106,2020,2320,2021,118.55,14.69,11.88,123.67,19.97,17.92,127.40,22.23,17.45
2020-21,Ministry of Coal,Ministry of Coal,275,2019,381,2020,381,2021,28.11,0.09,1.56,19.60,9.39,1.57,19.97,10.14,1.50
2020-21,Ministry of Commerce and Industry,Department of Commerce,3381,2019,5359,2020,5359,2021,185.19,245.48,25.74,202.12,267.93,29.80,226.53,300.29,33.96
2020-21,Ministry of Commerce and Industry,Department for Promotion of Industry and Internal Trade,2255,2019,2255,2020,2616,2021,163.26,87.91,8.01,180.05,95.95,13.46,183.91,99.03,14.14
2020-21,Ministry of Communications,Department of Posts,418239,2019,418239,2020,418400,2021,11335.05,5218.46,138.87,12056.79,6648.68,135.70,12619.86,7207.94,161.96
2020-21,Ministry of Communications,Department of Telecommunications 2018-2019 2019-2020 2020-2021,2916,2019,3546,2020,3715,2021,300.09,180.42,31.45,331.06,220.14,23.74,342.45,241.93,35.86
2020-21,"Ministry of Consumer Affairs, Food and Public Distribution",Department of Consumer Affairs,787,2019,939,2020,1116,2021,54.65,20.79,1.98,55.19,24.40,2.89,58.17,26.78,3.54
2020-21,"Ministry of Consumer Affairs, Food and Public Distribution",Department of Food and Public Distribution,819,2019,823,2020,1094,2021,52.41,19.86,3.03,55.53,22.73,3.09,57.17,24.96,3.19
2020-21,Ministry of Corporate Affairs,Ministry of Corporate Affairs,1488,2019,2833,2020,2843,2021,89.77,47.80,5.66,95.73,51.20,7.80,95.49,50.25,7.49
2020-21,Ministry of Culture,Ministry of Culture,6876,2019,10752,2020,10762,2021,240.64,160.42,15.71,260.69,173.78,15.10,285.28,190.19,21.32
2020-21,Ministry of Defence,Ministry of Defence (Civil),70978,2019,92811,2020,93024,2021,4722.35,619.73,229.17,4927.38,996.92,260.78,5061.89,1130.84,273.14
2020-21,Ministry of Development of North Eastern Region,Ministry of Development of North Eastern Region,94,2019,109,2020,116,2021,11.84,0.13,0.29,12.77,0.30,0.31,13.77,0.50,0.46
2020-21,Ministry of Earth Sciences,Ministry of Earth Sciences,4927,2019,7508,2020,7508,2021,262.58,108.44,7.63,283.20,129.80,7.86,291.96,144.24,9.28
2020-21,Ministry of Electronics and Information Technology,Ministry of Electronics and Information Technology,5121,2019,6233,2020,6468,2021,516.96,344.63,13.19,531.06,354.04,15.92,540.42,360.28,20.20
2020-21,"Ministry of Environment, Forests and Climate Change","Ministry of Environment, Forests and Climate Change",2800,2019,4936,2020,4936,2021,199.89,50.30,35.60,209.88,53.32,38.66,214.04,54.38,46.27
2020-21,Ministry of External Affairs,Ministry of External Affairs,9668,2019,11835,2020,11835,2021,1910.73,128.72,276.71,1999.95,139.26,295.30,2097.30,142.76,297.40
2020-21,Ministry of Finance,Department of Economic Affairs 2018-2019 2019-2020 2020-2021,1087,2019,1403,2020,1406,2021,101.54,18.01,8.57,111.87,22.80,10.40,114.30,24.60,12.59
2020-21,Ministry of Finance,Department of Expenditure,977,2019,1604,2020,1594,2021,85.42,28.04,5.54,88.56,29.03,6.53,107.36,25.77,8.95
2020-21,Ministry of Finance,Department of Financial Services,1288,2019,1613,2020,1613,2021,101.21,25.30,2.74,105.19,26.30,2.52,111.50,27.88,2.64
2020-21,Ministry of Finance,Department of Investment and Public Asset Management (DIPAM),77,2019,86,2020,86,2021,8.03,0.70,1.96,7.98,0.70,2.40,8.50,0.80,3.00
2020-21,Ministry of Finance,Department of Revenue,3853,2019,7093,2020,7096,2021,341.49,,21.19,387.19,,26.91,390.49,,28.90
2020-21,Ministry of Finance,Direct Taxes,52600,2019,92802,2020,92802,2021,3560.87,1362.91,95.22,3788.35,1477.45,100.00,3903.32,1678.43,110.00
2020-21,Ministry of Finance,Indirect Taxes,52600,2019,92802,2020,92802,2021,3560.87,1362.91,95.22,3788.35,1477.45,100.00,3903.32,1678.43,110.00
2020-21,Ministry of Finance,Indian Audit and Accounts Department,46076,2019,46875,2020,47375,2021,3109.63,1036.54,243.96,3276.63,1092.27,241.81,3469.99,1156.66,282.85
2020-21,"Ministry of Fisheries, Animal Husbandry and Dairying",Department of Fisheries,718,2019,883,2020,1014,2021,32.03,2.31,35.23,14.75,14.75,2.54,38.76,16.23,2.80
2020-21,"Ministry of Fisheries, Animal Husbandry and Dairying",Department of Animal Husbandry and Dairying,1485,2019,2572,2020,2572,2021,88.16,29.85,4.39,96.98,32.84,4.83,106.67,36.12,5.31
2020-21,Ministry of Food Processing Industries,Ministry of Food Processing Industries,109,2019,181,2020,181,2021,10.80,6.36,1.62,18.11,6.66,1.88,20.92,6.85,2.55
2020-21,Ministry of Health and Family Welfare,Department of Health and Family Welfare,22206,2019,23010,2020,23054,2021,1630.23,877.81,24.41,1857.80,1000.36,31.56,1759.75,947.55,36.34
2020-21,Ministry of Health and Family Welfare,Department of Health Research,26,2019,42,2020,42,2021,1.90,0.82,0.11,3.50,1.50,1.25,3.71,1.59,3.00
2020-21,Ministry of Heavy Industries and Public Enterprises,Department of Heavy Industry,173,2019,233,2020,233,2021,14.56,5.42,1.74,14.91,6.19,2.00,16.71,6.29,2.00
2020-21,Ministry of Heavy Industries and Public Enterprises,Department of Public Enterprises,76,2019,119,2020,119,2021,6.37,2.28,0.16,6.40,2.30,0.23,6.92,2.30,0.25
2020-21,Ministry of Home Affairs,Ministry of Home Affairs,18430,2019,26562,2020,26564,2021,915.50,338.61,46.04,956.68,390.75,75.94,1020.97,417.01,83.54
2020-21,Ministry of Home Affairs,Cabinet,964,2019,1309,2020,1427,2021,83.02,30.71,84.05,89.47,36.54,75.55,100.54,41.06,89.12
2020-21,Ministry of Home Affairs,Police 2018-2019 2019-2020 2020-2021,1052351,2019,1113770,2020,1131704,2021,47063.42,17407.02,2212.04,52295.08,19342.02,2711.13,55076.15,20370.63,2443.59
2020-21,Ministry of Home Affairs,Andaman and Nicobar Islands,29738,2019,29894,2020,29864,2021,1091.13,716.37,23.94,1234.36,706.21,25.34,1302.44,767.82,22.47
2020-21,Ministry of Home Affairs,Chandigarh,24112,2019,24392,2020,27622,2021,741.12,1059.70,2.77,764.04,1158.96,3.90,786.96,1224.29,3.86
2020-21,Ministry of Home Affairs,Dadra and Nagar Haveli and Daman and Diu,5580,2019,6030,2020,6412,2021,304.18,58.52,3.02,315.47,61.22,3.98,332.63,80.50,4.04
2020-21,Ministry of Home Affairs,Lakshadweep,5500,2019,5900,2020,5775,2021,193.48,134.44,8.12,204.44,142.06,8.96,209.36,157.93,9.50
2020-21,Ministry of Housing and Urban Affairs,Ministry of Housing and Urban Affairs,19878,2019,19507,2020,19489,2021,1158.68,651.75,21.81,1119.61,715.82,26.45,1137.63,823.80,32.23
2020-21,Ministry of Human Resource Development,Department of School Education and Literacy,183,2019,276,2020,276,2021,16.63,7.13,0.85,19.72,6.67,1.29,23.78,8.02,0.86
2020-21,Ministry of Human Resource Development,Department of Higher Education,880,2019,1155,2020,1155,2021,85.36,12.47,4.42,90.25,14.75,6.25,98.57,17.69,6.25
2020-21,Ministry of Information and Broadcasting,Ministry of Information and Broadcasting,3608,2019,5335,2020,5301,2021,203.35,109.49,11.20,217.00,102.12,12.71,226.63,111.63,12.50
2020-21,Ministry of Jal Shakti,"Department of Water Resources, River Development and Ganga Rejuvenation",6933,2019,10606,2020,10669,2021,530.24,220.73,36.85,579.82,262.12,62.41,584.30,288.65,60.80
2020-21,Ministry of Jal Shakti,Department of Drinking Water and Sanitation,180,2019,185,2020,185,2021,9.23,2.47,0.01,10.50,3.01,0.09,12.00,3.19,0.09
2020-21,Ministry of Labour and Employment,Ministry of Labour and Employment,4292,2019,6711,2020,6711,2021,372.53,11.52,13.55,389.32,12.04,13.75,416.13,12.87,14.50
2020-21,Ministry of Law and Justice,Law and Justice,1439,2019,1691,2020,1698,2021,101.23,56.94,5.65,104.02,71.81,7.98,104.71,85.68,8.22
2020-21,Ministry of Law and Justice,Election Commission,501,2019,806,2020,886,2021,33.06,11.00,4.36,35.23,15.47,5.00,36.26,17.48,4.60
2020-21,Ministry of Law and Justice,Supreme Court of India 2018-2019 2019-2020 2020-2021,2410,2019,2768,2020,2800,2021,180.43,28.07,2.82,185.55,46.45,3.00,195.50,44.46,3.00
2020-21,"Ministry of Micro, Small and Medium Enterprises","Ministry of Micro, Small and Medium Enterprises",333,2019,452,2020,452,2021,38.52,9.29,2.49,41.37,12.47,3.90,43.85,9.48,3.45
2020-21,Ministry of Mines,Ministry of Mines,7923,2019,13285,2020,13285,2021,552.82,189.04,47.43,579.05,196.83,47.86,632.63,215.13,48.74
2020-21,Ministry of Minority Affairs,Ministry of Minority Affairs,807,2019,866,2020,866,2021,53.04,10.49,11.15,56.45,10.99,12.35,65.27,11.95,14.31
2020-21,Ministry of New and Renewable Energy,Ministry of New and Renewable Energy,223,2019,330,2020,330,2021,19.10,7.05,0.92,20.00,7.90,0.73,21.38,8.62,1.00
2020-21,Ministry of Panchayati Raj,Ministry of Panchayati Raj,76,2019,127,2020,127,2021,8.52,1.93,0.66,10.20,2.31,0.68,10.82,2.45,0.70
2020-21,Ministry of Parliamentary Affairs,Ministry of Parliamentary Affairs,117,2019,150,2020,150,2021,7.29,4.22,0.73,7.57,4.62,1.89,7.80,5.12,2.90
2020-21,"Ministry of Personnel, Public Grievances and Pensions","Ministry of Personnel, Public Grievances and Pensions",8028,2019,10712,2020,10712,2021,276.22,500.80,42.82,287.93,519.46,47.83,316.36,539.47,51.56
2020-21,"Ministry of Personnel, Public Grievances and Pensions",Central Vigilance Commission,242,2019,319,2020,319,2021,24.85,0.13,0.83,26.61,0.13,0.85,28.20,0.02,1.05
2020-21,Ministry of Petroleum and Natural Gas,Ministry of Petroleum and Natural Gas,240,2019,348,2020,348,2021,19.61,6.53,1.80,20.44,6.81,2.00,21.98,7.32,1.80
2020-21,Ministry of Planning,Ministry of Planning,558,2019,733,2020,733,2021,37.17,20.00,6.07,38.19,20.57,8.61,40.43,21.77,7.55
2020-21,Ministry of Power,Ministry of Power 2018-2019 2019-2020 2020-2021,1160,2019,1833,2020,1840,2021,104.87,42.37,5.30,115.08,50.88,5.59,120.25,53.11,6.69
2020-21,"The President, Parliament, Union Public Service Commission and the Secretariat of the Vice President","Staff, Household and Allowances of the President",271,2019,287,2020,353,2021,15.00,3.93,0.12,19.11,1.66,0.12,19.11,0.12,0.05
2020-21,"The President, Parliament, Union Public Service Commission and the Secretariat of the Vice President",Lok Sabha,2408,2019,2729,2020,2859,2021,259.31,79.65,5.37,197.44,111.56,3.80,201.98,117.52,3.70
2020-21,"The President, Parliament, Union Public Service Commission and the Secretariat of the Vice President",Rajya Sabha,1404,2019,1836,2020,1836,2021,108.14,40.51,2.50,114.62,4294.00,2.75,121.49,45.51,2.92
2020-21,"The President, Parliament, Union Public Service Commission and the Secretariat of the Vice President",Secretariat of the Vice-President,62,2019,62,2020,62,2021,3.82,2.23,0.36,3.80,3.81,0.45,4.25,2.55,0.45
2020-21,"The President, Parliament, Union Public Service Commission and the Secretariat of the Vice President",Union Public Service Commission,1252,2019,1848,2020,1848,2021,77.72,33.25,0.75,83.84,31.66,0.80,86.30,36.13,1.00
2020-21,Ministry of Railways,Ministry of Railways,1270399,2019,1270399,2020,1270399,2021,55186.98,25944.54,2341.21,55349.84,35148.89,2329.39,57203.57,39488.09,2457.60
2020-21,Ministry of Road Transport and Highways,Ministry of Road Transport and Highways,855,2019,1070,2020,1070,2021,58.53,29.27,6.21,70.67,35.33,10.50,73.33,36.67,10.50
2020-21,Ministry of Rural Development,Department of Rural Development,403,2019,556,2020,556,2021,36.77,0.52,0.64,40.24,0.74,0.87,42.66,0.74,0.99
2020-21,Ministry of Rural Development,Department of Land Resources,74,2019,122,2020,122,2021,7.94,1.65,0.19,8.80,2.38,0.35,9.24,2.86,0.42
2020-21,Ministry of Science and Technology,Department of Science and Technology,4553,2019,12404,2020,12404,2021,378.21,84.96,16.72,379.90,93.46,18.48,387.40,98.99,16.38
2020-21,Ministry of Science and Technology,Department of Biotechnology,168,2019,255,2020,255,2021,20.33,5.37,2.18,22.37,6.94,3.00,23.71,9.77,3.00
2020-21,Ministry of Science and Technology,Department of Scientific and Industrial Research,76,2019,116,2020,116,2021,6.86,2.94,0.33,7.36,3.16,0.37,7.66,3.28,0.40
2020-21,Ministry of Shipping,Ministry of Shipping 2018-2019 2019-2020 2020-2021,1660,2019,2149,2020,2174,2021,110.37,37.92,11.48,125.81,44.00,14.68,131.47,49.77,16.69
2020-21,Ministry of Skill Development and Entrepreneurship,Ministry of Skill Development and Entrepreneurship,1328,2019,1987,2020,2601,2021,116.22,2.62,7.76,122.79,3.86,10.91,131.86,4.78,11.40
2020-21,Ministry of Social Justice and Empowerment,Department of Social Justice and Empowerment,489,2019,673,2020,652,2021,33.69,14.44,3.61,41.25,17.68,4.75,45.01,19.29,6.40
2020-21,Ministry of Social Justice and Empowerment,Department of Empowerment of Persons with Disabilities,95,2019,143,2020,161,2021,7.88,3.38,1.03,8.51,3.65,1.90,9.10,3.90,2.30
2020-21,Deparment of Space,Department of Space,14799,2019,18702,2020,18702,2021,1374.50,926.50,72.19,1495.67,971.65,88.69,1528.09,1012.61,119.90
2020-21,Ministry of Statistics and Programme Implementation,Ministry of Statistics and Programme Implementation,4650,2019,6398,2020,6398,2021,283.10,121.33,37.86,296.78,127.19,52.23,303.01,129.86,30.80
2020-21,Ministry of Steel,Ministry of Steel,211,2019,266,2020,274,2021,16.63,6.82,2.50,16.08,8.22,2.10,18.56,9.54,2.18
2020-21,Ministry of Textiles,Ministry of Textiles,4653,2019,4289,2020,4289,2021,198.96,2.24,11.82,217.32,4.27,14.83,239.87,4.75,16.34
2020-21,Ministry of Tourism,Ministry of Tourism,462,2019,578,2020,578,2021,32.95,6.57,2.21,35.24,7.05,2.35,38.11,7.62,2.54
2020-21,Ministry of Tribal Affairs,Ministry of Tribal Affairs,193,2019,313,2020,313,2021,16.73,7.34,3.55,17.85,8.88,3.13,20.53,9.92,4.05
2020-21,Ministry of Women and Child Development,Ministry of Women and Child Development 2018-2019 2019-2020 2020-2021,426,2019,744,2020,744,2021,110.51,79.60,2.55,136.94,118.55,10.47,188.07,144.02,10.87
2020-21,Ministry of Youth Affairs and Sports,Ministry of Youth Affairs and Sports,276,2019,286,2020,304,2021,19.94,8.74,2.12,21.73,9.28,2.56,24.10,9.40,2.69
2020-21,GRAND TOTAL,GRAND TOTAL,3262908,2019,3500941,2020,3525388,2021,148238.11,62860.93,6566.06,156239.43,81735.71,7247.34,162990.57,84594.94,7316.25
2021-22,Ministry of Agriculture and Farmers'' Welfare,"Department of Agriculture, Cooperation and Farmers'' Welfare",3619,2020,5760,2021,5826,2022,214.71,115.62,20.02,215.15,115.85,15.92,190.39,140.40,23.16
2021-22,Ministry of Agriculture and Farmers'' Welfare,Department of Agricultural Research and Education,32,2020,54,2021,54,2022,4.61,0.97,0.50,5.27,0.93,0.20,5.60,1.12,0.60
2021-22,Department of Atomic Energy,Atomic Energy,32764,2020,38153,2021,37883,2022,2424.26,1764.36,53.33,2392.05,1975.54,20.29,2513.13,2116.52,25.00
